,player_display_name,position,position_group,recent_team,season,receiving_epa_mean_receive,mean_receiving_epa_per_week,receiving_epa_median_receive,median_receiving_epa_per_week,rushing_epa_mean_rush,mean_rushing_epa_per_week,rushing_epa_median_rush,median_rushing_epa_per_week,season_pass,passing_epa_mean_pass,mean_passing_epa_per_week,passing_epa_median_pass,median_passing_epa_per_week,week,number_weeks_played_in_time_period,mean_epa_per_week,median_epa_per_week
519,Russell Wilson,QB,QB,DEN,2022,-0.3846379,-0.3846379,-0.3846379,-0.3846379,1.0855596,1.0855596,0.98111486,0.98111486,2022,-4.289265,-4.289265,-6.549268,-6.549268,14,14,-3.5883434,-5.9527907
520,Ryan Griffin,TE,TE,CHI,2022,-1.1349028,-1.1349028,-0.96753424,-0.96753424,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,7,7,-1.1349028,-0.96753424
521,Ryan Tannehill,QB,QB,TEN,2022,0.0,0.0,0.0,0.0,-0.29616344,-0.29616344,0.57758963,0.57758963,2022,1.6430961,1.6430961,1.6290236,1.6290236,12,12,1.3469326,2.206613
522,Ryan Wright,P,SPEC,MIN,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,-0.20460665,-0.20460665,-0.20460665,-0.20460665,2,2,-0.20460665,-0.20460665
523,Salvon Ahmed,RB,RB,MIA,2022,0.17060761,0.17060761,0.17060761,0.17060761,0.93264645,0.93264645,0.07920152,0.07920152,2022,0.0,0.0,0.0,0.0,5,5,1.1032541,0.24980913
524,Sam Darnold,QB,QB,CAR,2022,0.0,0.0,0.0,0.0,-1.4289491,-1.4289491,-1.3329759,-1.3329759,2022,6.793671,6.793671,7.452139,7.452139,5,5,5.3647223,6.119163
525,Sam Ehlinger,QB,QB,IND,2022,0.0,0.0,0.0,0.0,0.69419974,0.69419974,1.3008634,1.3008634,2022,-9.191878,-9.191878,0.6514081,0.6514081,3,3,-8.497679,1.9522715
526,Samaje Perine,RB,RB,CIN,2022,0.46050286,0.46050286,-0.46265832,-0.46265832,-0.09993398,-0.09993398,-0.12014516,-0.12014516,2022,0.0,0.0,0.0,0.0,15,15,0.36056888,-0.5828035
527,Sammy Watkins,WR,WR,BAL,2022,2.249651,2.249651,2.249651,2.249651,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,1,1,2.249651,2.249651
528,Sammy Watkins,WR,WR,GB,2022,0.9298256,0.9298256,0.87061095,0.87061095,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,7,7,0.9298256,0.87061095
529,Samori Toure,WR,WR,GB,2022,0.80154335,0.80154335,0.5989853,0.5989853,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,4,4,0.80154335,0.5989853
530,Saquon Barkley,RB,RB,NYG,2022,-0.85326517,-0.85326517,-0.029767826,-0.029767826,-0.9694481,-0.9694481,-0.6126993,-0.6126993,2022,0.0,0.0,0.0,0.0,16,16,-1.8227133,-0.6424671
531,Scott Miller,WR,WR,TB,2022,0.077782005,0.077782005,-0.21694267,-0.21694267,-0.36120686,-0.36120686,-0.36120686,-0.36120686,2022,0.0,0.0,0.0,0.0,10,10,-0.28342485,-0.57814956
532,Sean Chandler,SS,DB,CAR,2022,0.0,0.0,0.0,0.0,2.1650932,2.1650932,2.1650932,2.1650932,2022,0.0,0.0,0.0,0.0,1,1,2.1650932,2.1650932
533,Sean McKeon,TE,TE,DAL,2022,0.07511899,0.07511899,0.07511899,0.07511899,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,2,2,0.07511899,0.07511899
534,Shane Zylstra,TE,TE,DET,2022,0.6882384,0.6882384,-0.20169272,-0.20169272,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,7,7,0.6882384,-0.20169272
535,Shi Smith,WR,WR,CAR,2022,-0.57818586,-0.57818586,0.2714294,0.2714294,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,14,14,-0.57818586,0.2714294
536,Simi Fehoko,WR,WR,DAL,2022,-0.57316107,-0.57316107,-0.57316107,-0.57316107,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,2,2,-0.57316107,-0.57316107
537,Skylar Thompson,QB,QB,MIA,2022,0.0,0.0,0.0,0.0,-2.0173934,-2.0173934,-1.5664868,-1.5664868,2022,-4.2745247,-4.2745247,-2.7118683,-2.7118683,6,6,-6.291918,-4.278355
538,Skyy Moore,WR,WR,KC,2022,0.45717436,0.45717436,0.38909277,0.38909277,0.67938584,0.67938584,0.67938584,0.67938584,2022,0.0,0.0,0.0,0.0,14,14,1.1365602,1.0684786
539,Snoop Conner,RB,RB,JAX,2022,0.0,0.0,0.0,0.0,-0.41044572,-0.41044572,-0.5223934,-0.5223934,2022,0.0,0.0,0.0,0.0,5,5,-0.41044572,-0.5223934
540,Sony Michel,RB,RB,LAC,2022,-1.100395,-1.100395,-0.8609489,-0.8609489,-0.280898,-0.280898,-0.46471733,-0.46471733,2022,0.0,0.0,0.0,0.0,10,10,-1.3812929,-1.3256662
541,Spencer Brown,RB,RB,CAR,2022,-1.1949066,-1.1949066,-1.1949066,-1.1949066,0.395068,0.395068,0.395068,0.395068,2022,0.0,0.0,0.0,0.0,2,2,-0.7998386,-0.7998386
542,Stanley Morgan,WR,WR,CIN,2022,-3.1803987,-3.1803987,-3.1803987,-3.1803987,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,1,1,-3.1803987,-3.1803987
543,Stefon Diggs,WR,WR,BUF,2022,4.474144,4.474144,4.3432536,4.3432536,-1.2924168,-1.2924168,-1.2924168,-1.2924168,2022,0.0,0.0,0.0,0.0,15,15,3.1817272,3.0508368
544,Stephen Anderson,TE,TE,ARI,2022,-0.6591073,-0.6591073,-0.5945148,-0.5945148,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,5,5,-0.6591073,-0.5945148
545,Stephen Sullivan,TE,TE,CAR,2022,-0.6146459,-0.6146459,-0.42306086,-0.42306086,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,4,4,-0.6146459,-0.42306086
546,Sterling Shepard,WR,WR,NYG,2022,-1.0422512,-1.0422512,-3.073766,-3.073766,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,3,3,-1.0422512,-3.073766
547,Steven Sims,WR,WR,PIT,2022,-0.6437199,-0.6437199,-0.73339874,-0.73339874,0.08623027,0.08623027,-0.19185038,-0.19185038,2022,0.0,0.0,0.0,0.0,10,10,-0.55748963,-0.9252491
548,Stone Smartt,TE,TE,LAC,2022,-0.13361053,-0.13361053,-0.17565288,-0.17565288,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,3,3,-0.13361053,-0.17565288
549,T.J. Hockenson,TE,TE,DET,2022,-0.2610433,-0.2610433,-2.264538,-2.264538,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,7,7,-0.2610433,-2.264538
550,T.J. Hockenson,TE,TE,MIN,2022,0.29720163,0.29720163,2.3240407,2.3240407,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,9,9,0.29720163,2.3240407
551,T.Y. Hilton,WR,WR,DAL,2022,5.2226725,5.2226725,5.2226725,5.2226725,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,2,2,5.2226725,5.2226725
552,Tanner Conner,WR,WR,MIA,2022,-1.329773,-1.329773,-1.329773,-1.329773,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,2,2,-1.329773,-1.329773
553,Tanner Gentry,WR,WR,BUF,2022,-0.7896298,-0.7896298,-0.7896298,-0.7896298,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,1,1,-0.7896298,-0.7896298
554,Tanner Hudson,TE,TE,NYG,2022,0.47424012,0.47424012,0.6211706,0.6211706,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,6,6,0.47424012,0.6211706
555,Taylor Heinicke,QB,QB,WAS,2022,0.0,0.0,0.0,0.0,-0.48796523,-0.48796523,0.0,0.0,2022,-1.4123325,-1.4123325,1.1429917,1.1429917,9,9,-1.9002978,1.1429917
556,Taysom Hill,TE,TE,NO,2022,0.5144703,0.5144703,0.84706676,0.84706676,1.1431712,1.1431712,0.2851106,0.2851106,2022,1.1441983,1.1441983,0.36707628,0.36707628,15,15,2.8018398,1.4992536
557,Teagan Quitoriano,TE,TE,HOU,2022,-0.5458614,-0.5458614,0.20623511,0.20623511,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,6,6,-0.5458614,0.20623511
558,Teddy Bridgewater,QB,QB,MIA,2022,0.0,0.0,0.0,0.0,1.1234133,1.1234133,1.2899352,1.2899352,2022,0.07663651,0.07663651,-0.6528812,-0.6528812,5,5,1.2000499,0.637054
559,Tee Higgins,WR,WR,CIN,2022,4.39619,4.39619,4.0649023,4.0649023,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,13,13,4.39619,4.0649023
560,Terrace Marshall,WR,WR,CAR,2022,1.8714961,1.8714961,1.7758482,1.7758482,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,12,12,1.8714961,1.7758482
561,Terry McLaurin,WR,WR,WAS,2022,2.848409,2.848409,3.1392808,3.1392808,0.21460171,0.21460171,0.093126275,0.093126275,2022,0.0,0.0,0.0,0.0,16,16,3.0630107,3.232407
562,Tevin Coleman,RB,RB,SF,2022,5.2309036,5.2309036,5.2309036,5.2309036,-3.1645703,-3.1645703,-3.1645703,-3.1645703,2022,0.0,0.0,0.0,0.0,2,2,2.0663333,2.0663333
563,Tim Jones,WR,WR,JAX,2022,0.29718563,0.29718563,-0.09914696,-0.09914696,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,4,4,0.29718563,-0.09914696
564,Tom Brady,QB,QB,TB,2022,-4.7260165,-4.7260165,-4.7260165,-4.7260165,-1.4620943,-1.4620943,-1.066773,-1.066773,2022,3.6816962,3.6816962,1.7527281,1.7527281,16,16,-2.5064147,-4.0400615
565,Tom Kennedy,WR,WR,DET,2022,1.5862447,1.5862447,2.3723373,2.3723373,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,5,5,1.5862447,2.3723373
566,Tommy Sweeney,TE,TE,BUF,2022,0.80107677,0.80107677,0.80107677,0.80107677,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,1,1,0.80107677,0.80107677
567,Tommy Townsend,P,SPEC,KC,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,-3.517586,-3.517586,-3.517586,-3.517586,1,1,-3.517586,-3.517586
568,Tommy Tremble,TE,TE,CAR,2022,-0.16721891,-0.16721891,-0.17246248,-0.17246248,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,13,13,-0.16721891,-0.17246248
569,Tony Jones,RB,RB,NO,2022,-0.10358733,-0.10358733,-0.10358733,-0.10358733,-0.35190526,-0.35190526,-0.35190526,-0.35190526,2022,0.0,0.0,0.0,0.0,1,1,-0.4554926,-0.4554926
570,Tony Jones,RB,RB,SEA,2022,-2.7060747,-2.7060747,-2.7060747,-2.7060747,-1.5914512,-1.5914512,-1.5914512,-1.5914512,2022,0.0,0.0,0.0,0.0,2,2,-4.297526,-4.297526
571,Tony Pollard,RB,RB,DAL,2022,0.51835,0.51835,-0.013665775,-0.013665775,0.53594047,0.53594047,0.61540467,0.61540467,2022,0.0,0.0,0.0,0.0,15,15,1.0542905,0.60173887
572,Trace McSorley,QB,QB,ARI,2022,0.0,0.0,0.0,0.0,-1.8501027,-1.8501027,-0.13281009,-0.13281009,2022,-6.8324523,-6.8324523,-5.4139943,-5.4139943,4,4,-8.682555,-5.5468044
573,Travis Etienne,RB,RB,JAX,2022,0.15956993,0.15956993,0.7035209,0.7035209,-0.49205253,-0.49205253,-0.8017001,-0.8017001,2022,0.0,0.0,0.0,0.0,16,16,-0.33248258,-0.09817922
574,Travis Homer,RB,RB,SEA,2022,-0.9012589,-0.9012589,-0.7096822,-0.7096822,-0.30238,-0.30238,-0.008065142,-0.008065142,2022,0.0,0.0,0.0,0.0,8,8,-1.2036389,-0.7177474
575,Travis Kelce,TE,TE,KC,2022,4.1002936,4.1002936,4.291057,4.291057,0.24432985,0.24432985,0.24432985,0.24432985,2022,0.0,0.0,0.0,0.0,16,16,4.3446236,4.535387
576,Trayveon Williams,RB,RB,CIN,2022,0.52934206,0.52934206,-0.66411716,-0.66411716,-0.15337045,-0.15337045,-0.15015131,-0.15015131,2022,0.0,0.0,0.0,0.0,4,4,0.37597162,-0.81426847
577,Tre' McKitty,TE,TE,LAC,2022,-0.6635565,-0.6635565,-0.5115961,-0.5115961,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,7,7,-0.6635565,-0.5115961
578,Tre'Quan Smith,WR,WR,NO,2022,0.90542614,0.90542614,0.85749245,0.85749245,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,8,8,0.90542614,0.85749245
579,Trent Sherfield,WR,WR,MIA,2022,0.40852582,0.40852582,0.72338974,0.72338974,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,16,16,0.40852582,0.72338974
580,Trent Taylor,WR,WR,CIN,2022,-0.067809775,-0.067809775,-0.40225965,-0.40225965,-1.0784185,-1.0784185,-1.0784185,-1.0784185,2022,0.0,0.0,0.0,0.0,6,6,-1.1462283,-1.4806781
581,Trenton Irwin,WR,WR,CIN,2022,2.4528372,2.4528372,1.4435933,1.4435933,0.63532966,0.63532966,0.63532966,0.63532966,2022,0.0,0.0,0.0,0.0,8,8,3.088167,2.078923
582,Trestan Ebner,RB,RB,CHI,2022,-0.6241078,-0.6241078,-0.5488786,-0.5488786,-1.6706939,-1.6706939,-1.7866882,-1.7866882,2022,0.0,0.0,0.0,0.0,6,6,-2.2948017,-2.3355668
583,Trevon Wesco,TE,TE,CHI,2022,-0.08158662,-0.08158662,-0.23163433,-0.23163433,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,4,4,-0.08158662,-0.23163433
584,Trevor Lawrence,QB,QB,JAX,2022,0.0,0.0,0.0,0.0,0.014481315,0.014481315,-0.2891409,-0.2891409,2022,4.9486294,4.9486294,4.5094404,4.5094404,16,16,4.963111,4.2202997
585,Trevor Siemian,QB,QB,CHI,2022,0.0,0.0,0.0,0.0,-0.8665188,-0.8665188,-0.8665188,-0.8665188,2022,-3.5771956,-3.5771956,-3.5771956,-3.5771956,2,2,-4.4437146,-4.4437146
586,Trey Lance,QB,QB,SF,2022,0.0,0.0,0.0,0.0,2.4350278,2.4350278,2.4350278,2.4350278,2022,-4.8628564,-4.8628564,-4.8628564,-4.8628564,2,2,-2.4278286,-2.4278286
587,Trey McBride,TE,TE,ARI,2022,0.47243813,0.47243813,-0.04463938,-0.04463938,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,8,8,0.47243813,-0.04463938
588,Trey Sermon,RB,RB,PHI,2022,0.0,0.0,0.0,0.0,2.3006396,2.3006396,2.3006396,2.3006396,2022,0.0,0.0,0.0,0.0,1,1,2.3006396,2.3006396
589,Treylon Burks,WR,WR,TEN,2022,0.70550954,0.70550954,1.0448196,1.0448196,0.9099299,0.9099299,0.93289125,0.93289125,2022,0.0,0.0,0.0,0.0,10,10,1.6154394,1.9777108
590,Troy Hairston,FB,RB,HOU,2022,-0.9291717,-0.9291717,-0.49910688,-0.49910688,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,6,6,-0.9291717,-0.49910688
591,Tua Tagovailoa,QB,QB,MIA,2022,0.0,0.0,0.0,0.0,-0.91644824,-0.91644824,-0.6105695,-0.6105695,2022,7.4898643,7.4898643,5.8563313,5.8563313,13,13,6.573416,5.245762
592,Tutu Atwell,WR,WR,LA,2022,0.38816813,0.38816813,-0.4716046,-0.4716046,-0.7118987,-0.7118987,-0.25142583,-0.25142583,2022,0.0,0.0,0.0,0.0,11,11,-0.32373056,-0.72303045
593,Ty Johnson,RB,RB,NYJ,2022,-1.665282,-1.665282,-0.5980278,-0.5980278,-0.17767487,-0.17767487,-0.3113231,-0.3113231,2022,0.0,0.0,0.0,0.0,9,9,-1.8429569,-0.90935093
594,Ty Montgomery,WR,WR,NE,2022,2.1808465,2.1808465,2.1808465,2.1808465,-3.0911794,-3.0911794,-3.0911794,-3.0911794,2022,0.0,0.0,0.0,0.0,1,1,-0.9103329,-0.9103329
595,Tylan Wallace,WR,WR,BAL,2022,-0.9308594,-0.9308594,-0.34965545,-0.34965545,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,4,4,-0.9308594,-0.34965545
596,Tyler Allgeier,RB,RB,ATL,2022,0.7917021,0.7917021,1.4695303,1.4695303,0.7618028,0.7618028,0.47414356,0.47414356,2022,0.0,0.0,0.0,0.0,15,15,1.553505,1.9436738
597,Tyler Boyd,WR,WR,CIN,2022,1.784452,1.784452,0.8798431,0.8798431,0.0,0.0,0.0,0.0,2022,0.3036443,0.3036443,0.3036443,0.3036443,15,15,2.0880961,1.1834874
598,Tyler Conklin,TE,TE,NYJ,2022,0.1982357,0.1982357,0.044954687,0.044954687,0.6286361,0.6286361,0.6286361,0.6286361,2022,0.0,0.0,0.0,0.0,16,16,0.8268718,0.6735908
599,Tyler Davis,TE,TE,GB,2022,-1.2890065,-1.2890065,-0.79961985,-0.79961985,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,5,5,-1.2890065,-0.79961985
600,Tyler Higbee,TE,TE,LA,2022,0.31267396,0.31267396,-0.042765003,-0.042765003,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,15,15,0.31267396,-0.042765003
601,Tyler Huntley,QB,QB,BAL,2022,0.0,0.0,0.0,0.0,-0.7692563,-0.7692563,-1.8856407,-1.8856407,2022,-1.4340662,-1.4340662,-0.6896064,-0.6896064,5,5,-2.2033224,-2.5752473
602,Tyler Kroft,TE,TE,SF,2022,0.6806329,0.6806329,0.5971352,0.5971352,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,4,4,0.6806329,0.5971352
603,Tyler Lockett,WR,WR,SEA,2022,2.4003212,2.4003212,2.7132535,2.7132535,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,15,15,2.4003212,2.7132535
604,Tyler Mabry,TE,TE,SEA,2022,1.9614137,1.9614137,1.9614137,1.9614137,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,1,1,1.9614137,1.9614137
605,Tyquan Thornton,WR,WR,NE,2022,-0.22787769,-0.22787769,-0.957524,-0.957524,0.73909503,0.73909503,0.73909503,0.73909503,2022,0.0,0.0,0.0,0.0,11,11,0.51121736,-0.21842897
606,Tyreek Hill,WR,WR,MIA,2022,3.980759,3.980759,2.3054624,2.3054624,0.33783692,0.33783692,0.44430327,0.44430327,2022,0.0,0.0,0.0,0.0,16,16,4.318596,2.7497656
607,Tyrie Cleveland,WR,WR,DEN,2022,-1.4433064,-1.4433064,-2.129854,-2.129854,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,3,3,-1.4433064,-2.129854
608,Tyrion Davis-Price,RB,RB,SF,2022,-0.9328389,-0.9328389,-0.9328389,-0.9328389,-1.9854957,-1.9854957,-1.0549762,-1.0549762,2022,0.0,0.0,0.0,0.0,4,4,-2.9183345,-1.9878151
609,Tyrod Taylor,QB,QB,NYG,2022,0.0,0.0,0.0,0.0,4.5685472,4.5685472,4.5685472,4.5685472,2022,-2.1926684,-2.1926684,-2.1926684,-2.1926684,2,2,2.3758788,2.3758788
610,Tyron Johnson,WR,WR,HOU,2022,0.6337599,0.6337599,0.6337599,0.6337599,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,1,1,0.6337599,0.6337599
611,Van Jefferson,WR,WR,LA,2022,1.0669956,1.0669956,2.6926372,2.6926372,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,9,9,1.0669956,2.6926372
612,Velus Jones,WR,WR,CHI,2022,-0.23242263,-0.23242263,-0.882939,-0.882939,-0.34615454,-0.34615454,0.14635476,0.14635476,2022,0.0,0.0,0.0,0.0,8,8,-0.57857716,-0.7365842
613,Wan'Dale Robinson,WR,WR,NYG,2022,1.9636376,1.9636376,1.3305123,1.3305123,-0.6412045,-0.6412045,-0.6412045,-0.6412045,2022,0.0,0.0,0.0,0.0,6,6,1.3224331,0.6893078
614,Will Dissly,TE,TE,SEA,2022,1.7592036,1.7592036,1.3879392,1.3879392,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,15,15,1.7592036,1.3879392
615,Will Parks,FS,DB,NYJ,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,1,1,0.0,0.0
616,Zach Ertz,TE,TE,ARI,2022,0.62749285,0.62749285,0.4263956,0.4263956,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,10,10,0.62749285,0.4263956
617,Zach Gentry,TE,TE,PIT,2022,-0.2038764,-0.2038764,-0.47942272,-0.47942272,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,13,13,-0.2038764,-0.47942272
618,Zach Pascal,WR,WR,PHI,2022,0.025184136,0.025184136,0.53710717,0.53710717,-3.61139,-3.61139,-3.61139,-3.61139,2022,0.0,0.0,0.0,0.0,12,12,-3.586206,-3.074283
619,Zach Wilson,QB,QB,NYJ,2022,1.1844527,1.1844527,1.1844527,1.1844527,-0.011498481,-0.011498481,-0.30090782,-0.30090782,2022,-4.0234504,-4.0234504,-2.3100674,-2.3100674,9,9,-2.8504963,-1.4265226
620,Zack Moss,RB,RB,BUF,2022,-1.2223296,-1.2223296,-0.9753153,-0.9753153,-1.423096,-1.423096,-0.7651395,-0.7651395,2022,0.0,0.0,0.0,0.0,5,5,-2.6454256,-1.7404548
621,Zack Moss,RB,RB,IND,2022,-0.5485222,-0.5485222,-0.5485222,-0.5485222,-0.94573796,-0.94573796,-0.21182637,-0.21182637,2022,0.0,0.0,0.0,0.0,7,7,-1.4942601,-0.76034856
622,Zamir White,RB,RB,LV,2022,0.0,0.0,0.0,0.0,-0.12906635,-0.12906635,-0.3474071,-0.3474071,2022,0.0,0.0,0.0,0.0,10,10,-0.12906635,-0.3474071
623,Zander Horvath,RB,RB,LAC,2022,-0.10360347,-0.10360347,-0.44117066,-0.44117066,0.07441926,0.07441926,0.508119,0.508119,2022,0.0,0.0,0.0,0.0,8,8,-0.029184207,0.066948324
624,Zay Jones,WR,WR,JAX,2022,2.8612087,2.8612087,3.3746178,3.3746178,0.12966642,0.12966642,0.068436384,0.068436384,2022,0.0,0.0,0.0,0.0,15,15,2.990875,3.4430542
625,Zonovan Knight,RB,RB,NYJ,2022,0.8013168,0.8013168,1.0374235,1.0374235,-1.6675951,-1.6675951,-1.1892855,-1.1892855,2022,0.0,0.0,0.0,0.0,6,6,-0.86627835,-0.15186203
